id , Source name , aro-aox-arx
3534 , "5BZBJ2353-1458 " , 0.607
3535 , "5BZQJ2353+5518 " , -9.9
3536 , "5BZBJ2353-3037 " , 0.928
3537 , "5BZQJ2354-0957 " , 0.902
3538 , "5BZQJ2354-0019 " , -9.9
3539 , "5BZUJ2354-4106 " , -9.9
3540 , "5BZQJ2354+4553 " , 0.975
3541 , "5BZQJ2354-1513 " , 0.933
3542 , "5BZUJ2354-0405 " , 0.884
3543 , "5BZQJ2355-3357 " , 0.804
3544 , "5BZQJ2356-6820 " , 0.94
3545 , "5BZBJ2356-0023 " , 0.649
3546 , "5BZGJ2356+4036 " , -9.9
3547 , "5BZQJ2356+8152 " , 0.958
3548 , "5BZQJ2357+0448 " , -9.9
3549 , "5BZQJ2357-2451 " , -9.9
3550 , "5BZBJ2357-0152 " , -9.9
3551 , "5BZBJ2357-1718 " , 0.555
3552 , "5BZQJ2357-1125 " , 0.969
3553 , "5BZQJ2357-5311 " , 0.905
3554 , "5BZQJ2358-4555 " , -9.9
3555 , "5BZQJ2358-1020 " , -9.9
3556 , "5BZQJ2358+0430 " , -9.9
3557 , "5BZQJ2358+1955 " , 0.939
3558 , "5BZQJ2358+3922 " , 0.886
3559 , "5BZBJ2359-3037 " , 0.513
3560 , "5BZQJ2359+3850 " , 0.889
3561 , "5BZQJ2359-3133 " , 0.95
